Canopy,Longitude,Latitude
0,-97.104909,49.89289
1,-97.175302,49.9139
0,-97.306889,49.876472
0,-97.049303,49.9511
0,-97.175705,49.812247
0,-97.205999,49.865257
1,-97.15962,49.911645
0,-97.177121,49.951304
0,-97.059567,49.840252
0,-97.211152,49.781929
0,-97.133309,49.806537
0,-97.014603,49.877572
0,-97.164507,49.815415
0,-97.172322,49.770914
0,-97.210111,49.873462
0,-97.010285,49.906898
0,-97.053574,49.953823
0,-97.090512,49.903135
0,-97.150589,49.911486
0,-97.212562,49.801254
0,-97.217683,49.968283
1,-96.967895,49.900634
0,-97.104023,49.821066
0,-97.098376,49.828722
0,-97.146227,49.957199
1,-97.081321,49.824026
0,-97.090341,49.860989
0,-97.151141,49.933402
0,-97.208246,49.956483
0,-97.136572,49.87329
0,-97.115568,49.873455
0,-97.209236,49.975407
1,-97.083245,49.955128
0,-97.251621,49.88094
0,-97.238953,49.912191
0,-97.177466,49.891852
0,-97.133642,49.925747
0,-97.154052,49.952883
1,-97.323961,49.883866
0,-97.210343,49.960232
1,-97.053565,49.863993
0,-97.175557,49.847671
0,-97.153315,49.801348
0,-97.137728,49.931452
0,-97.047168,49.923537
0,-97.006926,49.910206
0,-97.17769,49.848188
0,-97.069223,49.941943
0,-97.179172,49.812336
0,-97.229784,49.929916
0,-97.072765,49.907185
0,-97.072385,49.775782
0,-97.214589,49.802028
0,-97.146215,49.910118
0,-96.99882,49.908453
0,-97.090757,49.867804
0,-97.21758,49.86498
1,-97.264005,49.869345
0,-97.18559,49.823001
0,-97.062991,49.930553
1,-97.311144,49.829039
0,-97.213109,49.783541
0,-97.107631,49.961495
0,-97.166955,49.927502
0,-97.099223,49.873958
0,-97.174952,49.941481
0,-97.178074,49.834487
0,-97.010289,49.889382
0,-97.200939,49.962575
0,-97.275427,49.920082
0,-97.276093,49.818207
0,-97.034555,49.850161
0,-97.088014,49.923024
1,-97.247633,49.861912
0,-96.969327,49.896059
0,-97.180388,49.823291
0,-97.295722,49.884223
0,-97.295878,49.827497
0,-97.279621,49.909872
0,-97.332568,49.883342
0,-97.147532,49.918101
0,-97.127584,49.746413
0,-97.184895,49.728585
0,-97.193985,49.809576
0,-97.283226,49.89725
0,-97.174254,49.950171
0,-96.999806,49.897839
0,-97.06542,49.874693
1,-97.111665,49.811592
0,-97.093796,49.918623
0,-97.245314,49.843713
0,-97.177066,49.735501
1,-97.301419,49.843579
0,-97.202172,49.762347
0,-97.187502,49.941852
0,-97.151774,49.838029
0,-97.104475,49.764863
0,-97.296381,49.869213
0,-97.166261,49.782024
0,-97.163584,49.899645
0,-97.259519,49.878496
0,-97.061928,49.929528
0,-97.170156,49.897863
0,-97.312879,49.902153
0,-97.054162,49.777548
0,-97.26585,49.930337
0,-97.211783,49.861584
0,-97.107765,49.905676
0,-97.177158,49.821187
0,-97.114906,49.780982
1,-97.090346,49.784688
0,-97.072031,49.806967
0,-97.116711,49.86696
1,-97.187546,49.888741
0,-97.129835,49.776846
0,-97.141937,49.984726
0,-97.121506,49.945951
0,-97.153862,49.984158
0,-97.133342,49.956517
0,-97.043069,49.902788
0,-97.034743,49.940412
0,-97.111972,49.894929
0,-97.074189,49.890801
0,-97.205486,49.931479
1,-97.226358,49.918793
0,-97.04487,49.795658
1,-97.06905,49.95421
0,-97.267909,49.848843
0,-97.085934,49.752361
0,-97.10696,49.914126
0,-97.232578,49.85354
0,-97.03244,49.849985
0,-97.212449,49.95718
0,-97.174348,49.804979
1,-97.113282,49.887566
0,-97.166091,49.909258
0,-97.079527,49.81324
0,-97.158364,49.815681
0,-97.269435,49.8764
0,-97.154349,49.906694
0,-97.108681,49.748782
0,-97.117897,49.833193
0,-97.333633,49.885256
0,-97.16996,49.761288
0,-97.29478,49.886743
0,-97.070443,49.783111
0,-97.19883,49.767912
0,-97.09292,49.929454
0,-97.054652,49.780119
0,-97.308866,49.873349
0,-97.177296,49.954808
0,-97.122904,49.860335
0,-97.1903,49.728644
0,-97.320142,49.902329
0,-97.153594,49.877678
0,-97.085975,49.878196
0,-97.112899,49.767965
0,-97.284842,49.820298
0,-97.000966,49.87102
0,-97.197038,49.78626
0,-97.031217,49.817775
1,-97.255521,49.901918
0,-97.146234,49.804538
0,-97.144132,49.963367
0,-97.088244,49.965812
0,-97.182007,49.767557
0,-97.168497,49.849295
0,-97.207133,49.972893
0,-97.136603,49.936504
0,-97.208827,49.74327
0,-97.27392,49.929048
0,-97.058848,49.856216
1,-97.129064,49.762228
1,-97.058307,49.921524
0,-97.081254,49.897289
0,-97.181028,49.799718
0,-97.257547,49.892227
0,-97.110093,49.799484
1,-97.176623,49.946906
1,-97.121817,49.863163
0,-97.120914,49.745565
0,-97.179017,49.910923
0,-97.19733,49.949815
0,-97.327974,49.871453
0,-97.147097,49.757597
0,-97.097529,49.864989
0,-97.086326,49.752402
0,-97.128021,49.777842
0,-97.060161,49.877312
0,-97.206099,49.734781
0,-97.087206,49.767173
0,-97.083454,49.960419
0,-97.260441,49.847298
0,-97.218123,49.852558
0,-97.309926,49.908327
0,-97.223134,49.873451
0,-97.21831,49.804474
0,-97.330424,49.830078
0,-97.295834,49.864108
0,-97.322769,49.823841
0,-97.119899,49.830978
0,-97.064925,49.844423
0,-97.217525,49.883579
0,-97.100294,49.754888
0,-97.156497,49.805941
0,-97.20962,49.773739
0,-97.32271,49.893069
0,-97.153934,49.770935
0,-96.984103,49.903955
0,-97.139009,49.944941
0,-97.296534,49.83191
0,-97.085245,49.842413
1,-96.994065,49.900721
0,-97.042829,49.818716
0,-97.321458,49.839872
0,-97.177938,49.75082
0,-97.209702,49.906675
0,-97.132864,49.881323
0,-97.152948,49.970661
0,-97.133053,49.760398
1,-97.037383,49.895823
0,-97.273968,49.897184
0,-97.214235,49.931826
0,-97.348013,49.819223
0,-97.29722,49.877393
0,-97.287002,49.92839
0,-97.115072,49.97674
0,-97.210544,49.857434
0,-97.208028,49.779181
0,-97.125572,49.837768
0,-96.990632,49.914542
0,-97.071236,49.892553
0,-97.268863,49.922584
0,-97.342002,49.8807
0,-97.177643,49.959853
0,-97.036337,49.845816
0,-97.212972,49.749315
1,-97.251482,49.86813
0,-97.062116,49.792839
1,-97.132325,49.855764
0,-97.300158,49.854339
0,-97.051884,49.806124
0,-97.150419,49.858779
0,-97.115156,49.793698
0,-97.129464,49.850068
0,-97.029285,49.897424
0,-97.159872,49.986165
1,-97.178766,49.895112
0,-97.179379,49.738371
0,-97.208029,49.834602
0,-97.073529,49.77284
0,-97.321846,49.81032
0,-97.285762,49.837914
0,-97.176874,49.845427
0,-97.184088,49.770974
0,-97.156263,49.838787
0,-97.045829,49.879786
0,-97.292011,49.814864
0,-97.266982,49.836902
1,-97.25711,49.874219
0,-97.168934,49.85825
0,-97.210701,49.721282
0,-97.18762,49.749706
0,-97.039495,49.880118
0,-97.206074,49.959599
0,-97.052846,49.951079
1,-97.128827,49.850539
0,-97.089547,49.937391
0,-97.148549,49.856723
0,-97.186263,49.760695
0,-97.06054,49.877562
0,-97.128651,49.979053
0,-97.210883,49.742105
0,-97.091036,49.8265
0,-97.223486,49.844208
0,-97.018312,49.874371
0,-97.153926,49.948427
1,-97.202264,49.810542
0,-97.092544,49.898478
0,-97.136162,49.956988
0,-97.167122,49.903508
0,-97.211317,49.797217
0,-97.108312,49.806665
0,-97.049789,49.886309
0,-97.012885,49.88876
0,-97.25475,49.817655
0,-97.170779,49.912781
1,-97.280294,49.858691
0,-97.179143,49.944944
0,-97.187164,49.84791
0,-97.129017,49.922018
0,-97.285611,49.92952
1,-97.205796,49.852049
0,-97.142004,49.834296
0,-97.242581,49.852401
0,-97.069108,49.878838
0,-97.14087,49.758689
0,-97.304946,49.848316
0,-97.157912,49.952629
0,-97.320105,49.844748
1,-97.055337,49.952114
0,-97.113171,49.805202
0,-97.298035,49.924452
0,-97.296159,49.899139
0,-97.232622,49.88504
0,-97.230313,49.864633
0,-96.972498,49.888971
0,-97.31852,49.85954
0,-97.298784,49.913371
0,-97.215765,49.951161
0,-96.990832,49.908671
0,-97.049458,49.790636
1,-97.036544,49.947595
1,-97.157359,49.882333
0,-97.033105,49.870497
0,-97.064384,49.837276
0,-97.221457,49.911106
0,-97.30557,49.871833
0,-97.101625,49.8973
0,-97.262733,49.865312
0,-97.127611,49.858406
0,-97.217341,49.937922
0,-97.027422,49.902754
0,-96.977529,49.911385
0,-97.298547,49.873732
0,-97.176028,49.789408
0,-97.252864,49.875681
1,-97.067492,49.951151
0,-97.210866,49.7247
0,-97.288254,49.864072
0,-97.146336,49.742088
0,-97.171347,49.782904
0,-97.286516,49.822783
0,-97.145565,49.75077
0,-97.045618,49.826991
0,-97.023172,49.87527
0,-97.174144,49.76201
0,-97.139372,49.879566
0,-97.167844,49.904814
1,-97.203981,49.940386
0,-97.154062,49.770621
0,-97.07768,49.890283
0,-97.320291,49.821321
1,-97.181468,49.792984
0,-97.048572,49.913975
0,-97.101738,49.93539
0,-97.196326,49.844908
0,-97.178953,49.739333
0,-96.963233,49.904713
0,-97.192977,49.725513
0,-97.039475,49.800072
0,-97.130924,49.894758
0,-97.074309,49.828446
0,-97.247788,49.913391
0,-97.312678,49.889336
0,-97.263543,49.854787
0,-97.140656,49.94163
1,-97.133525,49.842868
0,-97.114127,49.749561
0,-97.23573,49.904647
0,-97.169722,49.800338
0,-97.121001,49.792796
0,-97.264017,49.920543
0,-97.201877,49.773938
0,-97.046526,49.803958
0,-97.307738,49.820622
0,-97.18077,49.747111
0,-96.978505,49.885903
0,-97.161347,49.842679
0,-97.161566,49.899058
0,-97.140134,49.746109
0,-97.197716,49.820371
0,-97.093826,49.757452
0,-97.228477,49.893239
0,-97.229009,49.968043
0,-97.311409,49.898056
0,-97.148252,49.913529
0,-97.219799,49.934328
0,-97.274271,49.912423
0,-97.16627,49.91758
0,-97.193699,49.791485
0,-97.183613,49.841274
0,-97.213111,49.866847
0,-97.249221,49.815854
0,-97.069045,49.834259
0,-97.12724,49.776377
0,-97.316297,49.919262
0,-97.146146,49.78462
1,-97.064113,49.950312
0,-97.303199,49.868234
0,-97.154736,49.803831
0,-97.196076,49.742823
0,-97.210637,49.964212
0,-97.30466,49.908061
0,-97.2297,49.849494
0,-97.189609,49.931217
0,-97.292924,49.854029
0,-97.038341,49.872773
0,-97.209034,49.899492
0,-97.084654,49.9479
0,-97.168238,49.948282
0,-97.050394,49.872535
0,-97.229904,49.947027
0,-97.185228,49.960325
0,-97.261266,49.8811
0,-97.183361,49.896343
0,-97.001611,49.915575
0,-97.07075,49.924966
0,-97.087725,49.759156
0,-97.344035,49.822603
0,-97.165043,49.940242
0,-97.061686,49.819946
0,-97.097758,49.802316
1,-97.142873,49.835424
1,-97.306759,49.893198
0,-97.093616,49.751824
1,-97.174555,49.898499
0,-97.180405,49.963465
0,-97.280821,49.830644
0,-96.976725,49.904907
0,-97.220403,49.954092
0,-97.032166,49.882412
0,-97.156744,49.798303
0,-97.107082,49.747962
0,-97.116047,49.970766
0,-97.155321,49.828074
0,-97.054128,49.882638
0,-97.186289,49.729648
0,-97.104842,49.909552
0,-97.217668,49.975046
1,-97.083285,49.963676
0,-97.053483,49.890275
0,-97.228994,49.832794
0,-97.119077,49.891915
0,-97.20302,49.776648
0,-97.15438,49.923257
0,-97.208317,49.812803
1,-97.12881,49.87363
0,-97.210244,49.908655
1,-97.122483,49.918306
0,-97.162963,49.757448
0,-97.107926,49.830324
0,-97.191897,49.75063
0,-97.147992,49.824764
0,-97.163419,49.964549
0,-97.142177,49.896431
1,-97.283197,49.84275
1,-97.115386,49.885961
0,-97.191001,49.742798
0,-97.050203,49.938738
0,-97.222912,49.947023
0,-97.137191,49.767539
0,-97.172875,49.826472
0,-97.307273,49.81977
0,-97.090355,49.755005
0,-97.193107,49.928956
0,-97.240627,49.910338
0,-97.296087,49.90076
0,-97.256767,49.813659
0,-97.047065,49.929581
0,-97.219825,49.862113
0,-97.268928,49.894613
0,-97.339873,49.898066
0,-97.209134,49.796647
0,-97.186442,49.939563
0,-97.178391,49.790315
0,-97.250943,49.868389
0,-97.282205,49.875552
0,-97.142128,49.946089
0,-97.048499,49.883045
0,-97.22193,49.87339
0,-97.228701,49.866062
0,-97.329972,49.870905
0,-97.150435,49.958354
0,-97.068628,49.896217
0,-97.238189,49.880815
0,-97.028197,49.828702
0,-97.08523,49.757795
0,-97.135663,49.872402
1,-97.011485,49.905984
0,-97.022368,49.909044
0,-97.115763,49.913159
0,-97.200524,49.928902
0,-96.965337,49.908297
0,-96.981391,49.908094
0,-97.097008,49.955686
1,-97.145108,49.771213
0,-97.147859,49.867719
0,-97.065934,49.888625
0,-97.204345,49.726902
0,-97.287508,49.818391
0,-97.291071,49.888722
0,-97.297271,49.856134
0,-97.228358,49.877588
0,-97.1666,49.736188
1,-97.279732,49.863854
0,-97.232933,49.899374
1,-97.151367,49.906484
0,-97.138058,49.956117
0,-97.196015,49.889308
0,-97.181358,49.968649
0,-97.110262,49.904952
0,-97.072976,49.945385
0,-97.271089,49.859609
0,-97.159606,49.869582
1,-97.290711,49.871806
1,-97.247806,49.882238
0,-97.199179,49.882863
0,-97.118537,49.857189
0,-97.187845,49.972036
0,-97.252841,49.859344
0,-97.18788,49.919915
0,-97.291114,49.906556
0,-97.19646,49.839472
0,-97.216349,49.918747
0,-97.177872,49.96947
0,-97.051638,49.941553
0,-97.223141,49.898116
0,-97.135253,49.965535
0,-97.056095,49.875037
0,-97.105026,49.944643
0,-97.299468,49.88357
0,-97.145104,49.937565
0,-97.194027,49.841546
0,-97.105231,49.944827
0,-97.063854,49.784989
0,-97.14773,49.818309
0,-96.997836,49.903455
1,-97.12812,49.844712
1,-97.112174,49.821111
0,-97.202939,49.921784
0,-97.237374,49.889248
0,-97.204464,49.778521
0,-97.147223,49.827621
0,-97.118658,49.823536
0,-97.266376,49.872095
0,-96.995822,49.905406
0,-97.244098,49.837591
0,-97.149721,49.747012
1,-97.150247,49.795344
0,-97.142093,49.862307
0,-97.300106,49.832875
0,-97.130702,49.926848
0,-97.299863,49.920638
0,-97.063955,49.807121
0,-97.094884,49.87094
1,-97.302748,49.899628
0,-97.275284,49.850693
0,-97.163876,49.958682
0,-97.195753,49.768006
0,-97.217878,49.957062
0,-97.274126,49.923169
0,-97.148639,49.931738
0,-97.11757,49.874001
0,-97.135075,49.916962
1,-97.143464,49.766364
1,-97.083687,49.940889
0,-97.1039,49.853594
0,-97.179956,49.801446
0,-97.206373,49.930206
0,-96.996359,49.872424
0,-97.231409,49.815756
0,-97.15615,49.844994
0,-97.189878,49.947283
0,-97.037992,49.886954
1,-97.186395,49.865437
0,-97.129337,49.864142
0,-97.278177,49.83323
0,-97.136508,49.957043
0,-97.217628,49.949101
1,-97.128316,49.92036
0,-97.253249,49.882423
0,-97.150183,49.80033
0,-97.216127,49.834442
0,-97.203011,49.795985
0,-97.053752,49.933108
0,-96.984557,49.880002
0,-97.252186,49.890333
0,-97.209388,49.884395
0,-97.192415,49.864508
1,-97.103554,49.941997
0,-97.207264,49.828064
0,-97.134849,49.903589
1,-97.143094,49.934616
0,-97.188826,49.957576
0,-97.035227,49.885833
0,-97.040708,49.904972
1,-97.243289,49.826151
0,-97.08458,49.931408
0,-97.142687,49.95396
0,-97.09429,49.815977
0,-97.251317,49.897999
0,-97.283354,49.877416
0,-97.064087,49.931186
0,-97.104374,49.806316
0,-97.308589,49.861825
0,-97.035201,49.90247
0,-97.204546,49.764683
0,-97.115055,49.756993
0,-97.067303,49.886247
0,-97.130297,49.882953
0,-97.206146,49.831686
0,-97.174907,49.905565
0,-97.216168,49.829497
0,-97.191802,49.877874
0,-97.324568,49.896569
0,-97.118009,49.963422
0,-97.204291,49.82781
0,-97.166272,49.804925
0,-97.036454,49.819428
0,-97.265681,49.908923
0,-97.107265,49.790525
0,-97.31671,49.817347
0,-97.265006,49.861296
0,-97.278629,49.826418
0,-97.11051,49.838817
0,-97.03666,49.901448
0,-97.147093,49.827526
0,-97.274385,49.84988
0,-97.192068,49.848286
0,-97.04076,49.859018
0,-97.041354,49.875283
0,-97.301238,49.846131
0,-97.14747,49.804054
0,-97.188971,49.967504
0,-97.199737,49.764836
0,-97.180297,49.755132
0,-97.036986,49.864256
0,-97.037229,49.835355
0,-97.179512,49.97037
0,-97.303587,49.922761
0,-97.059826,49.932524
0,-97.334064,49.895016
0,-97.286748,49.88448
0,-97.166868,49.749197
0,-97.232934,49.875348
0,-97.143155,49.815845
0,-97.121397,49.832734
1,-97.200789,49.916787
0,-97.269724,49.915259
1,-97.208067,49.831613
0,-97.208653,49.853804
0,-97.107361,49.763171
0,-97.039211,49.87384
0,-97.215272,49.721124
0,-97.090559,49.910813
0,-97.140013,49.768581
0,-97.194225,49.824199
0,-97.075801,49.957714
0,-97.218952,49.920334
0,-97.22303,49.837606
0,-97.332517,49.818008
0,-97.161107,49.988598
0,-97.188727,49.757714
0,-97.244232,49.874739
0,-97.12919,49.962736
0,-97.312929,49.899736
0,-97.048815,49.852429
0,-97.246417,49.896761
1,-97.134113,49.768893
0,-97.338434,49.812013
1,-97.263044,49.832663
0,-97.202153,49.768166
0,-97.108601,49.772838
1,-97.163844,49.895759
1,-97.074569,49.941592
0,-97.2773,49.9002
0,-97.27435,49.813521
0,-97.190142,49.907041
0,-97.014253,49.894664
0,-97.174919,49.739332
0,-97.217241,49.913226
0,-97.318324,49.812532
0,-97.210263,49.875802
0,-97.033542,49.819332
0,-97.191321,49.819466
0,-97.08921,49.794838
0,-97.301356,49.888088
0,-97.197976,49.937756
0,-96.969258,49.893198
0,-97.180622,49.835153
0,-97.037742,49.911468
0,-97.013164,49.885002
0,-97.248531,49.876427
0,-97.153237,49.835532
0,-97.200759,49.838684
0,-97.074306,49.796515
0,-97.126111,49.954258
0,-97.121086,49.91084
0,-97.147734,49.742792
0,-97.163484,49.907324
1,-97.158761,49.860188
0,-97.159743,49.912076
0,-97.187034,49.882225
0,-97.151426,49.992011
0,-97.045696,49.782178
0,-97.118958,49.894219
1,-97.153678,49.914732
0,-97.065563,49.837209
0,-97.160043,49.891776
0,-97.12722,49.837607
0,-96.982743,49.890471
1,-97.132332,49.921261
0,-97.236043,49.84315
0,-97.081753,49.810087
0,-97.217061,49.740937
1,-97.179078,49.837435
0,-97.165454,49.824488
0,-97.14265,49.91628
0,-97.053228,49.790916
1,-97.000342,49.877664
0,-97.030152,49.878397
0,-97.136834,49.863335
0,-97.216042,49.853543
1,-97.249435,49.853819
1,-97.027341,49.908207
0,-97.114272,49.960151
0,-97.195696,49.767735
0,-97.031189,49.81854
0,-97.047982,49.819731
1,-97.245333,49.862756
0,-97.34149,49.882669
1,-97.277946,49.864109
0,-97.296431,49.817524
0,-97.325411,49.876582
0,-97.074222,49.779496
0,-97.075093,49.878184
0,-97.14801,49.817671
0,-97.148834,49.8176
1,-97.146668,49.784804
0,-97.268876,49.92597
0,-97.027886,49.933027
0,-97.297076,49.917294
1,-97.153401,49.754206
0,-97.096835,49.8856
0,-97.298396,49.920773
0,-97.137264,49.917642
0,-97.057029,49.857128
0,-97.19468,49.786906
0,-97.203854,49.903143
0,-97.160388,49.817031
0,-97.086861,49.947304
0,-97.192016,49.89936
0,-96.986722,49.915441
0,-97.015188,49.89025
0,-97.083459,49.858685
0,-97.199656,49.858803
0,-97.323312,49.815248
0,-97.188866,49.733996
0,-97.208341,49.89894
0,-97.131463,49.911667
0,-97.166251,49.798491
0,-97.220593,49.968314
0,-97.170181,49.892313
0,-97.193339,49.818778
0,-97.213714,49.939017
0,-97.242909,49.837462
0,-97.01039,49.901018
0,-97.065974,49.863675
0,-96.969564,49.894673
0,-97.163711,49.825239
0,-97.301265,49.901721
0,-97.149243,49.858983
0,-97.159712,49.865346
0,-97.077166,49.896595
1,-97.316645,49.890833
0,-97.204744,49.812757
0,-97.150211,49.883864
0,-97.181997,49.731732
0,-97.113994,49.858253
0,-97.100046,49.87497
0,-97.060066,49.955379
0,-97.196786,49.761531
0,-97.148518,49.980324
1,-97.13762,49.832517
0,-97.147802,49.829777
1,-97.295159,49.816686
0,-97.183772,49.914478
0,-97.149726,49.768186
0,-97.194759,49.884488
0,-97.219453,49.724653
0,-97.062782,49.779011
0,-97.04176,49.809413
0,-97.120698,49.752185
0,-97.191319,49.742446
0,-97.045836,49.822685
0,-97.095211,49.894248
0,-97.072394,49.79236
0,-97.304334,49.929037
0,-97.070075,49.872854
0,-97.294688,49.822425
1,-97.058147,49.903073
0,-97.169915,49.931978
0,-97.216608,49.733617
0,-97.125759,49.8748
0,-97.149692,49.974042
0,-97.109622,49.772532
0,-97.284147,49.925738
0,-97.309426,49.833239
0,-97.104713,49.776246
1,-97.145324,49.789753
0,-97.20716,49.739543
0,-97.241402,49.831931
0,-97.146268,49.811527
0,-97.309977,49.90181
0,-97.244025,49.884604
0,-97.122884,49.804454
0,-97.281567,49.860287
0,-97.126554,49.830114
0,-97.322774,49.877688
0,-97.108902,49.830402
0,-97.156028,49.969843
0,-97.205009,49.755013
0,-97.073985,49.950423
0,-97.182703,49.96229
0,-97.286028,49.862806
0,-96.993439,49.878113
0,-97.340055,49.81261
0,-97.330472,49.829584
0,-97.112101,49.885819
0,-97.058151,49.956933
1,-97.132156,49.894938
0,-97.283455,49.909303
0,-97.089519,49.794899
0,-97.090303,49.830073
0,-97.189935,49.901459
0,-97.206039,49.77207
0,-97.198525,49.832881
0,-97.304955,49.820397
0,-97.136432,49.976479
0,-97.090091,49.962436
0,-96.990002,49.886731
0,-97.109102,49.942266
0,-97.029161,49.91297
0,-97.334017,49.88439
1,-97.127309,49.94987
0,-97.112038,49.866357
0,-97.158423,49.910362
0,-97.013303,49.873786
0,-97.225595,49.850334
0,-97.069875,49.882722
0,-97.121309,49.806082
0,-97.084165,49.806285
0,-97.296907,49.869913
0,-97.101178,49.874118
0,-97.047152,49.925
0,-97.138618,49.812292
0,-97.112321,49.754904
0,-97.082277,49.958013
0,-97.275236,49.845772
0,-97.132335,49.956173
0,-97.17431,49.973565
0,-97.125843,49.794612
0,-97.124701,49.881312
0,-97.1354,49.75901
0,-97.143697,49.935459
0,-97.20449,49.968534
0,-97.157398,49.918357
1,-97.072534,49.885371
0,-96.964337,49.886184
0,-97.200655,49.830014
0,-97.317627,49.833096
0,-97.127718,49.921817
0,-97.274183,49.850962
0,-97.195224,49.812341
0,-97.023062,49.906611
1,-97.309535,49.858908
0,-97.149438,49.85139
0,-97.262007,49.843186
0,-97.102337,49.801073
1,-97.139027,49.842623
0,-97.142155,49.771618
0,-97.278434,49.843222
0,-97.035189,49.892028
0,-97.067404,49.800894
0,-97.120726,49.751309
0,-97.098946,49.908829
0,-97.20648,49.909503
0,-97.281232,49.915338
0,-97.128331,49.959687
0,-97.2862,49.836389
0,-97.043293,49.883607
0,-97.112967,49.895136
0,-97.080241,49.806261
0,-97.182352,49.885776
0,-97.339624,49.832049
0,-97.212101,49.909613
0,-97.027224,49.827059
1,-97.081745,49.813415
0,-97.165685,49.958682
0,-97.241096,49.831486
0,-97.20716,49.854375
0,-97.183741,49.7271
0,-97.185992,49.883425
0,-97.207509,49.94649
0,-97.03278,49.91719
0,-97.015122,49.87584
0,-97.06333,49.878808
0,-97.114993,49.973668
0,-97.204511,49.753172
0,-97.179905,49.966616
0,-97.065948,49.856564
0,-97.136195,49.791736
0,-97.154914,49.901296
0,-97.203291,49.81251
0,-97.276113,49.901934
0,-97.344269,49.817307
0,-97.210021,49.769518
0,-97.116684,49.97571
0,-97.167065,49.779004
0,-97.053121,49.949361
1,-97.127786,49.84107
0,-97.191849,49.970784
0,-97.066153,49.802277
0,-97.211615,49.734775
0,-97.094839,49.92181
0,-97.149554,49.974322
0,-97.097319,49.957159
0,-97.192179,49.815867
0,-97.301324,49.828256
0,-97.229349,49.921894
0,-96.978838,49.909842
0,-97.110426,49.791163
1,-97.296644,49.82141
0,-97.199038,49.945705
0,-97.189606,49.85026
0,-97.082898,49.770693
0,-97.061557,49.944364
0,-97.208214,49.734851
0,-97.342358,49.881972
0,-97.147991,49.744084
0,-97.195487,49.822675
0,-97.213854,49.799476
0,-97.310273,49.875687
0,-97.015294,49.915723
0,-97.200508,49.730801
1,-97.12185,49.856052
0,-97.074687,49.886236
1,-97.200991,49.850766
0,-97.230393,49.838855
0,-97.039359,49.813031
0,-97.042329,49.819997
0,-97.130186,49.757297
0,-97.192581,49.97168
0,-97.233495,49.910044
0,-97.312623,49.820355
0,-96.993378,49.899881
0,-97.080025,49.837376
0,-97.335052,49.886865
1,-97.158581,49.870971
1,-97.098963,49.815836
0,-97.096627,49.752993
0,-97.055894,49.826163
0,-97.227046,49.915149
0,-97.183449,49.893977
1,-97.140538,49.838093
0,-97.145052,49.970175
0,-97.011551,49.911807
0,-97.265627,49.834255
0,-97.111368,49.926168
0,-97.202128,49.744603
0,-97.178549,49.964319
0,-97.20982,49.733142
0,-97.133175,49.976323
0,-97.182632,49.788742
0,-97.131937,49.983006
0,-97.128938,49.974301
0,-97.197126,49.742987
0,-97.147001,49.86199
0,-97.182426,49.778505
0,-97.09521,49.83431
0,-97.266459,49.910259
0,-97.322739,49.893
0,-97.312676,49.841097
0,-97.062863,49.81833
0,-97.040392,49.833363
1,-97.108509,49.884648
0,-97.068667,49.878677
0,-97.04534,49.892884
0,-97.219612,49.745926
0,-97.027969,49.895057
0,-97.139366,49.890778
0,-97.036053,49.821246
1,-97.166106,49.942505
0,-97.110217,49.971828
1,-97.135014,49.98314
0,-97.307273,49.866489
1,-97.294573,49.877158
0,-97.120239,49.894503
0,-97.145876,49.937148
0,-97.067763,49.903651
0,-97.139251,49.7682
1,-97.280408,49.840918
0,-97.041162,49.899179
0,-97.205954,49.74227
0,-97.11844,49.828813
0,-97.066516,49.835789
0,-97.210594,49.85955
0,-97.146311,49.780092
0,-97.065686,49.890109
0,-97.213511,49.958423
0,-97.275374,49.834036
0,-97.325678,49.816923
1,-97.012166,49.90952
0,-97.12457,49.745556
0,-97.163084,49.781412
0,-97.090154,49.814497
0,-97.206027,49.779992
0,-97.097637,49.955808
0,-97.284432,49.92795
1,-97.144678,49.871838
0,-97.048798,49.889512
0,-97.196146,49.78112
0,-97.080659,49.787461
0,-97.011845,49.904749
0,-97.149788,49.845847
0,-97.314972,49.880193
0,-97.162016,49.747863
0,-97.221983,49.921966
0,-97.10453,49.838006
0,-97.161616,49.778555
0,-97.04744,49.924233
0,-97.166231,49.907953
0,-97.075352,49.807088
0,-97.078693,49.878551
1,-97.318915,49.899976
1,-97.215601,49.877214
0,-97.058529,49.941578
0,-97.312721,49.872414
1,-97.278416,49.841099
0,-97.255205,49.869525
0,-97.286673,49.912155
0,-96.978155,49.896149
0,-97.121481,49.768398
0,-97.258507,49.89439
0,-97.213382,49.767981
0,-97.191654,49.903147
0,-97.175245,49.952837
0,-97.038551,49.806819
0,-96.981096,49.904612
0,-97.200791,49.948101
0,-97.208967,49.804912
0,-97.010629,49.889517
0,-97.078958,49.869656
0,-97.162416,49.843115
0,-97.211506,49.741996
1,-97.119542,49.930134
1,-97.196442,49.946555
0,-97.036633,49.944545
0,-97.161114,49.847579
0,-97.227315,49.927377
0,-97.075252,49.772694
0,-97.052784,49.92996
0,-97.079787,49.905037
0,-97.162735,49.969827
0,-97.125949,49.886379
0,-96.984842,49.879401
0,-97.163323,49.8122
0,-96.960506,49.890451
0,-97.22065,49.843624
0,-97.117581,49.833633
0,-97.293455,49.812077
0,-97.25709,49.865658
0,-97.029832,49.855102
0,-97.224967,49.913419
0,-97.163754,49.825537
1,-97.152424,49.75629
0,-97.108042,49.91004
0,-97.012492,49.899563
1,-97.142772,49.914143
0,-97.280706,49.928266
0,-97.145497,49.925907
0,-97.061525,49.845332
0,-97.136753,49.931635
0,-97.206721,49.748491
