Canopy,Longitude,Latitude
0,-97.209172,49.731809
0,-97.201978,49.726958
0,-97.209544,49.726103
0,-97.208856,49.72972
0,-97.208378,49.725417
0,-97.197921,49.724942
0,-97.19998,49.727344
0,-97.205796,49.730926
0,-97.200659,49.731708
0,-97.200448,49.7289
0,-97.203396,49.726132
0,-97.203763,49.729329
0,-97.197923,49.730881
0,-97.207919,49.727814
0,-97.205845,49.730562
0,-97.196911,49.727142
0,-97.206779,49.724115
0,-97.204708,49.725472
0,-97.20691,49.727774
0,-97.203258,49.731637
0,-97.201844,49.726228
0,-97.196773,49.725168
0,-97.200852,49.731791
0,-97.195866,49.730532
0,-97.208787,49.727206
0,-97.196677,49.728011
0,-97.207706,49.72543
0,-97.201543,49.724445
0,-97.196322,49.729352
0,-97.198076,49.727152
0,-97.197377,49.725575
0,-97.202923,49.726168
0,-97.196896,49.723127
0,-97.201041,49.726823
0,-97.199264,49.729819
0,-97.197372,49.729141
0,-97.203232,49.723209
0,-97.209491,49.7276
0,-97.201912,49.731564
0,-97.206617,49.725508
0,-97.197958,49.728534
0,-97.197648,49.725217
0,-97.201559,49.731928
0,-97.199316,49.729325
0,-97.203883,49.731298
0,-97.205754,49.724817
0,-97.199847,49.724359
0,-97.206583,49.725105
0,-97.203243,49.72925
0,-97.207425,49.731384
0,-97.198582,49.726679
0,-97.209186,49.731132
0,-97.20267,49.724028
0,-97.206224,49.731026
0,-97.20956,49.725433
0,-97.198954,49.724263
0,-97.205097,49.7282
0,-97.209228,49.726162
0,-97.19943,49.728614
0,-97.206492,49.728706
0,-97.209506,49.725658
0,-97.199333,49.722943
0,-97.204238,49.728597
0,-97.196009,49.72727
0,-97.206206,49.724342
0,-97.200964,49.729058
0,-97.202745,49.729801
0,-97.198555,49.730163
0,-97.200145,49.725592
0,-97.198088,49.730498
0,-97.200572,49.730782
0,-97.197836,49.723424
0,-97.207341,49.725927
0,-97.199072,49.731584
0,-97.208591,49.723026
0,-97.202648,49.725628
0,-97.201639,49.730654
0,-97.200905,49.723717
0,-97.199803,49.726087
0,-97.20716,49.73046
0,-97.206226,49.724954
0,-97.20728,49.725042
0,-97.198647,49.731161
0,-97.197622,49.725649
0,-97.205065,49.725593
0,-97.204597,49.725963
0,-97.202875,49.725411
0,-97.199945,49.731346
0,-97.195848,49.727962
0,-97.199637,49.728431
0,-97.203663,49.728283
0,-97.198607,49.730612
0,-97.204911,49.730212
0,-97.20934,49.730319
0,-97.205836,49.730681
0,-97.206351,49.729869
0,-97.196063,49.726445
0,-97.200138,49.726281
0,-97.205055,49.728409
0,-97.209399,49.729395
0,-97.203521,49.731559
0,-97.198251,49.727136
0,-97.201428,49.726387
0,-97.196608,49.730328
0,-97.207728,49.728173
0,-97.202359,49.729092
0,-97.20638,49.727813
0,-97.202352,49.731807
0,-97.197908,49.72457
0,-97.197924,49.726227
0,-97.203672,49.724549
0,-97.204462,49.726006
0,-97.200054,49.728539
0,-97.201174,49.72696
0,-97.202693,49.729034
0,-97.202234,49.729681
0,-97.197544,49.729358
0,-97.20187,49.728847
0,-97.196149,49.726171
0,-97.203171,49.725896
0,-97.200326,49.725391
0,-97.202132,49.73157
0,-97.196432,49.723451
0,-97.201725,49.731624
0,-97.197575,49.726895
0,-97.208243,49.726353
0,-97.19849,49.727605
0,-97.206378,49.729513
0,-97.196332,49.729802
0,-97.208128,49.731294
0,-97.199489,49.731164
0,-97.195749,49.731563
0,-97.207034,49.72708
0,-97.208778,49.730906
0,-97.206557,49.729778
0,-97.209119,49.727988
0,-97.20016,49.727223
0,-97.196924,49.72828
0,-97.196614,49.726211
0,-97.203485,49.731711
0,-97.202545,49.723994
0,-97.198329,49.72398
0,-97.202929,49.72388
0,-97.201317,49.723611
0,-97.205525,49.726169
0,-97.198509,49.726903
0,-97.201555,49.730079
0,-97.196319,49.725492
0,-97.204722,49.729306
0,-97.205588,49.725722
0,-97.206327,49.73129
0,-97.20903,49.726293
0,-97.20614,49.726553
0,-97.200275,49.731492
0,-97.200669,49.722873
0,-97.206795,49.728162
0,-97.20536,49.724797
0,-97.204569,49.731328
0,-97.19654,49.724633
0,-97.201958,49.724923
0,-97.207748,49.729177
0,-97.20346,49.724222
0,-97.196026,49.723708
0,-97.200243,49.731696
0,-97.197402,49.727486
0,-97.203379,49.728462
0,-97.203703,49.731776
0,-97.200024,49.730084
0,-97.202192,49.725636
0,-97.20823,49.731086
0,-97.205977,49.723063
0,-97.186344,49.730106
0,-97.193371,49.725902
0,-97.182127,49.727864
0,-97.193373,49.727049
0,-97.193126,49.723353
0,-97.189384,49.729474
0,-97.187821,49.728705
0,-97.194277,49.724158
0,-97.192925,49.728984
0,-97.193211,49.727714
0,-97.190841,49.730688
0,-97.193064,49.726005
0,-97.185725,49.725912
0,-97.183588,49.726481
0,-97.192372,49.728842
0,-97.190876,49.725248
0,-97.187415,49.72696
0,-97.194061,49.727238
0,-97.191355,49.730037
0,-97.18954,49.724563
0,-97.184187,49.726887
0,-97.194964,49.730018
0,-97.186119,49.728141
0,-97.181871,49.727388
0,-97.193456,49.723695
0,-97.192006,49.723879
0,-97.187183,49.725661
0,-97.185231,49.728314
0,-97.188577,49.728046
0,-97.184349,49.726317
0,-97.192171,49.723623
0,-97.18457,49.729807
0,-97.186491,49.730882
0,-97.185575,49.727963
0,-97.192283,49.730432
0,-97.184376,49.728821
0,-97.194177,49.727014
0,-97.189786,49.726094
0,-97.190963,49.724286
0,-97.18848,49.729278
0,-97.195437,49.729669
0,-97.194597,49.730564
0,-97.184026,49.727308
0,-97.183296,49.72843
0,-97.184979,49.726039
0,-97.19032,49.730101
0,-97.183877,49.729505
0,-97.189662,49.727082
0,-97.185239,49.731125
0,-97.182882,49.730189
0,-97.182547,49.731166
0,-97.191777,49.728087
0,-97.190158,49.726617
0,-97.193816,49.729165
0,-97.188121,49.725063
0,-97.187807,49.730928
0,-97.184659,49.73136
0,-97.19127,49.729969
0,-97.19545,49.730103
0,-97.186293,49.726211
0,-97.190378,49.730153
0,-97.190772,49.7245
0,-97.195029,49.731463
0,-97.189925,49.729312
0,-97.19249,49.731152
0,-97.186077,49.730574
0,-97.185994,49.727185
0,-97.182594,49.731269
0,-97.1886,49.72986
0,-97.193886,49.725863
0,-97.184055,49.728138
0,-97.19028,49.728359
0,-97.193948,49.7282
0,-97.190508,49.726106
0,-97.182948,49.729422
0,-97.191979,49.729413
0,-97.181591,49.728429
0,-97.19101,49.727723
0,-97.182584,49.727679
0,-97.195241,49.72387
0,-97.188219,49.729764
0,-97.193794,49.726211
0,-97.193257,49.729422
0,-97.194208,49.724888
0,-97.19426,49.726104
0,-97.187258,49.728137
0,-97.195107,49.728371
0,-97.186292,49.730892
0,-97.191858,49.730787
0,-97.188334,49.725187
0,-97.1826,49.727326
0,-97.188391,49.730343
0,-97.19153,49.725781
0,-97.186874,49.726118
0,-97.191917,49.72934
0,-97.184763,49.731304
0,-97.185021,49.727383
0,-97.19251,49.73126
0,-97.194087,49.731659
0,-97.191319,49.723708
0,-97.195188,49.728552
0,-97.194302,49.728334
0,-97.192316,49.729772
0,-97.190719,49.731543
0,-97.187354,49.72878
0,-97.182762,49.730755
0,-97.185418,49.727927
0,-97.194167,49.728981
0,-97.193724,49.724327
0,-97.190099,49.727654
0,-97.18454,49.731002
0,-97.184212,49.727381
0,-97.193178,49.725186
0,-97.190874,49.724136
0,-97.188104,49.729734
0,-97.18392,49.731583
0,-97.191951,49.731753
0,-97.193508,49.727257
0,-97.19542,49.727402
0,-97.184925,49.730437
0,-97.18909,49.728683
0,-97.195047,49.725962
0,-97.182922,49.731207
0,-97.186357,49.729855
0,-97.192572,49.729607
0,-97.19473,49.728703
0,-97.190049,49.727418
0,-97.195019,49.726417
0,-97.183405,49.731406
0,-97.185527,49.729002
0,-97.18501,49.726562
0,-97.19323,49.731403
0,-97.194886,49.72857
0,-97.188984,49.72471
0,-97.194934,49.728563
0,-97.187688,49.730829
0,-97.184926,49.729847
0,-97.190613,49.731318
0,-97.185345,49.728769
0,-97.192284,49.730323
0,-97.194271,49.726274
0,-97.195127,49.730846
0,-97.190961,49.728123
0,-97.184565,49.727954
0,-97.18948,49.728065
0,-97.195162,49.726234
0,-97.182363,49.730089
0,-97.191194,49.730708
0,-97.192871,49.72704
0,-97.187586,49.730069
0,-97.191462,49.725095
0,-97.191746,49.72985
0,-97.191115,49.728973
0,-97.19156,49.731076
0,-97.182747,49.731555
0,-97.189923,49.724628
0,-97.186916,49.728887
0,-97.18575,49.726104
0,-97.188733,49.726077
0,-97.182821,49.729477
0,-97.182514,49.730438
0,-97.195043,49.729705
0,-97.185822,49.731058
0,-97.194148,49.729501
0,-97.186653,49.729298
0,-97.183192,49.729116
0,-97.18244,49.726861
0,-97.188171,49.728189
0,-97.184087,49.730393
0,-97.189598,49.7287
0,-97.179207,49.730607
0,-97.176348,49.729457
0,-97.176656,49.729368
0,-97.177169,49.729319
0,-97.179037,49.730039
0,-97.181315,49.727832
0,-97.175588,49.730521
0,-97.180815,49.72835
0,-97.178753,49.730539
0,-97.177438,49.730585
0,-97.17951,49.731483
0,-97.176155,49.730543
0,-97.179395,49.729848
0,-97.175148,49.729713
0,-97.173322,49.730277
0,-97.177106,49.728832
0,-97.174734,49.730975
0,-97.177257,49.72866
0,-97.180702,49.728341
0,-97.180749,49.728231
0,-97.177158,49.731266
0,-97.179452,49.731109
0,-97.180745,49.729774
0,-97.176839,49.731406
0,-97.173688,49.730757
0,-97.176702,49.730396
0,-97.180457,49.727874
0,-97.173593,49.731013
0,-97.179278,49.728566
0,-97.177236,49.731193
0,-97.173792,49.730118
0,-97.179337,49.731177
0,-97.171099,49.731215
0,-97.17986,49.730362
0,-97.178979,49.729261
0,-97.179613,49.728871
0,-97.179776,49.730534
0,-97.178396,49.730224
0,-97.216102,49.734309
0,-97.211416,49.739022
0,-97.211891,49.735672
0,-97.211033,49.732596
0,-97.209611,49.737248
0,-97.213182,49.735534
0,-97.213248,49.735672
0,-97.210914,49.73569
0,-97.209724,49.737038
0,-97.211508,49.740061
0,-97.216359,49.733356
0,-97.215296,49.733151
0,-97.218283,49.738303
0,-97.212208,49.737592
0,-97.215914,49.741104
0,-97.210693,49.738014
0,-97.214971,49.738517
0,-97.214264,49.737202
0,-97.213975,49.736172
0,-97.211388,49.734259
0,-97.215513,49.732185
0,-97.214505,49.736924
0,-97.213912,49.736589
0,-97.211525,49.733872
0,-97.21774,49.741051
0,-97.219562,49.733345
0,-97.211455,49.733912
0,-97.210089,49.732636
0,-97.216615,49.740805
0,-97.217858,49.732254
0,-97.219464,49.732276
0,-97.214848,49.740166
0,-97.219044,49.736467
0,-97.219489,49.741372
0,-97.211967,49.734272
0,-97.213382,49.738016
0,-97.215743,49.733193
0,-97.211297,49.736928
0,-97.214243,49.734781
0,-97.212401,49.733049
0,-97.214413,49.734235
0,-97.218038,49.7349
0,-97.216873,49.738593
0,-97.213103,49.739091
0,-97.211952,49.737393
0,-97.217877,49.738947
0,-97.21464,49.735921
0,-97.210971,49.740524
0,-97.21266,49.738724
0,-97.219541,49.733868
0,-97.210062,49.734789
0,-97.214757,49.735702
0,-97.217187,49.738007
0,-97.209665,49.738023
0,-97.209683,49.734615
0,-97.218295,49.734724
0,-97.214947,49.737553
0,-97.215687,49.735763
0,-97.210467,49.738902
0,-97.211474,49.738069
0,-97.213182,49.73804
0,-97.211373,49.740318
0,-97.219604,49.732902
0,-97.215563,49.733242
0,-97.215626,49.73296
0,-97.21434,49.73363
0,-97.21285,49.73635
0,-97.210827,49.738047
0,-97.209551,49.740438
0,-97.213559,49.739534
0,-97.217064,49.738374
0,-97.214183,49.737827
0,-97.218159,49.740483
0,-97.210448,49.733647
0,-97.212007,49.734626
0,-97.211709,49.741224
0,-97.212933,49.732522
0,-97.215354,49.733022
0,-97.210027,49.736367
0,-97.218328,49.732588
0,-97.213985,49.736584
0,-97.217495,49.740463
0,-97.211386,49.734207
0,-97.215105,49.737875
0,-97.219648,49.73337
0,-97.219049,49.73464
0,-97.216397,49.736439
0,-97.213013,49.741236
0,-97.214675,49.735726
0,-97.215588,49.738157
0,-97.209526,49.738605
0,-97.214659,49.740928
0,-97.211883,49.733701
0,-97.213694,49.740015
0,-97.210235,49.736571
0,-97.213157,49.735998
0,-97.216719,49.737378
0,-97.209879,49.739029
0,-97.213686,49.738633
0,-97.210255,49.734716
0,-97.212591,49.739754
0,-97.217088,49.73914
0,-97.212799,49.740347
0,-97.212123,49.74006
0,-97.218939,49.741005
0,-97.215565,49.739435
0,-97.214662,49.737183
0,-97.214237,49.739062
0,-97.219431,49.740157
0,-97.215233,49.741051
0,-97.210806,49.73318
0,-97.217432,49.738849
0,-97.21322,49.737461
0,-97.209701,49.733589
0,-97.214512,49.739774
0,-97.219218,49.735946
0,-97.213933,49.7382
0,-97.212106,49.732799
0,-97.213158,49.735277
0,-97.217887,49.740238
0,-97.218358,49.739379
0,-97.21133,49.733734
0,-97.212556,49.739779
0,-97.213127,49.734457
0,-97.219353,49.738849
0,-97.218504,49.736294
0,-97.217735,49.740124
0,-97.215223,49.741251
0,-97.215697,49.736756
0,-97.216543,49.738847
0,-97.213294,49.737927
0,-97.215073,49.737485
0,-97.216149,49.733978
0,-97.219573,49.734397
0,-97.211939,49.736533
0,-97.209817,49.736064
0,-97.214385,49.737595
0,-97.214118,49.737082
0,-97.219295,49.740798
0,-97.216428,49.735045
0,-97.212973,49.736196
0,-97.219365,49.734736
0,-97.203977,49.73477
0,-97.195533,49.732619
0,-97.200278,49.736237
0,-97.206773,49.734509
0,-97.198102,49.739757
0,-97.206484,49.733318
0,-97.206764,49.736043
0,-97.201092,49.739091
0,-97.207248,49.73356
0,-97.203642,49.732385
0,-97.200256,49.740705
0,-97.197626,49.734232
0,-97.20183,49.739055
0,-97.196096,49.73319
0,-97.200666,49.737328
0,-97.203992,49.738918
0,-97.198098,49.733535
0,-97.205493,49.734419
0,-97.203538,49.733298
0,-97.203437,49.738283
0,-97.205582,49.735549
0,-97.199308,49.739896
0,-97.207424,49.733655
0,-97.206042,49.734412
0,-97.195836,49.735262
0,-97.204919,49.74041
0,-97.200933,49.739067
0,-97.198356,49.731929
0,-97.200932,49.737738
0,-97.195973,49.737149
0,-97.204703,49.733701
0,-97.201429,49.737606
0,-97.203928,49.740803
0,-97.198373,49.733505
0,-97.202902,49.738056
0,-97.204557,49.737246
0,-97.202624,49.735497
0,-97.208859,49.736995
0,-97.204029,49.732921
0,-97.199849,49.736922
0,-97.204798,49.736693
1,-97.206609,49.739033
0,-97.202335,49.732935
0,-97.197568,49.735707
0,-97.197302,49.733328
0,-97.2057,49.735162
0,-97.203492,49.73615
0,-97.200005,49.736296
0,-97.206468,49.732733
0,-97.207267,49.737171
0,-97.202407,49.734545
0,-97.198595,49.733115
0,-97.204347,49.739656
0,-97.197914,49.733825
0,-97.197013,49.734293
0,-97.198869,49.736055
0,-97.202805,49.740185
0,-97.209288,49.735344
0,-97.206871,49.733737
0,-97.209096,49.741261
0,-97.205757,49.735603
0,-97.197599,49.739165
0,-97.198804,49.740224
0,-97.202115,49.738576
0,-97.197689,49.737014
0,-97.20587,49.739662
0,-97.199356,49.740466
0,-97.20359,49.73578
0,-97.206804,49.732288
0,-97.197435,49.732142
0,-97.197728,49.740334
0,-97.20494,49.738052
0,-97.204384,49.74115
0,-97.195778,49.733035
0,-97.20368,49.734822
0,-97.197239,49.738628
0,-97.195657,49.739102
0,-97.202133,49.732234
0,-97.205905,49.740206
0,-97.197538,49.732496
0,-97.206774,49.737744
1,-97.204372,49.735284
0,-97.20342,49.739697
0,-97.206806,49.74053
0,-97.204061,49.734835
0,-97.201361,49.740509
0,-97.204672,49.733124
0,-97.200003,49.741005
0,-97.205714,49.739226
0,-97.205855,49.734929
0,-97.198262,49.735996
0,-97.204685,49.734269
0,-97.201272,49.738561
0,-97.197161,49.734432
0,-97.203636,49.732449
0,-97.197731,49.734535
0,-97.209273,49.736372
0,-97.202913,49.735629
0,-97.20896,49.733911
0,-97.196916,49.738535
0,-97.19543,49.736351
0,-97.20773,49.73473
0,-97.203846,49.737888
0,-97.202038,49.736668
0,-97.207879,49.73703
0,-97.201151,49.736198
0,-97.197135,49.739389
0,-97.208843,49.73711
0,-97.200103,49.735384
0,-97.201949,49.733523
0,-97.208824,49.738067
0,-97.196517,49.735189
0,-97.195311,49.735261
0,-97.196379,49.734372
0,-97.208768,49.734847
0,-97.198593,49.733504
0,-97.206847,49.735071
0,-97.209038,49.732392
0,-97.207817,49.739984
0,-97.205916,49.733221
0,-97.197706,49.7334
0,-97.196,49.736896
0,-97.198038,49.739441
0,-97.196275,49.737643
0,-97.207457,49.734481
0,-97.198999,49.739503
0,-97.207975,49.738468
0,-97.206304,49.736428
0,-97.205903,49.740952
0,-97.208884,49.736992
0,-97.198268,49.733323
0,-97.198914,49.735587
0,-97.20206,49.736716
0,-97.20329,49.733029
0,-97.203479,49.732533
0,-97.206917,49.732814
0,-97.2075,49.733886
0,-97.205703,49.741144
0,-97.198244,49.739158
0,-97.203952,49.732779
0,-97.20299,49.733323
0,-97.205885,49.737672
0,-97.201085,49.73997
0,-97.209394,49.733778
0,-97.195934,49.735336
0,-97.195743,49.736748
0,-97.202874,49.733925
0,-97.207558,49.734229
0,-97.203238,49.738552
0,-97.202204,49.738218
0,-97.204562,49.739338
1,-97.208342,49.73853
0,-97.197216,49.740539
0,-97.206623,49.740872
0,-97.198854,49.735433
0,-97.196855,49.732616
0,-97.204293,49.738296
0,-97.19999,49.731934
